price,bedrooms,bathrooms,zipcode,lat,long
415000.0,1,1.0,98103,47.6886,-122.354
260000.0,3,1.0,98166,47.476000000000006,-122.34299999999999
550388.0,3,3.0,98027,47.4936,-122.069
353000.0,2,1.0,98125,47.7312,-122.3
1200000.0,5,3.25,98006,47.555,-122.11399999999999
340000.0,5,2.75,98030,47.3655,-122.17399999999999
1290000.0,5,3.5,98117,47.6801,-122.35700000000001
272750.0,4,1.5,98146,47.4982,-122.345
280000.0,3,2.25,98031,47.3913,-122.191
450000.0,3,1.0,98029,47.5655,-121.99799999999999
473000.0,2,1.75,98053,47.7136,-122.031
810000.0,4,2.5,98052,47.6761,-122.152
215000.0,3,1.0,98042,47.3248,-122.14200000000001
566950.0,3,3.0,98117,47.6944,-122.37700000000001
720000.0,3,3.25,98014,47.6929,-121.868
585000.0,4,2.5,98052,47.6295,-122.089
525000.0,2,1.0,98122,47.6135,-122.29700000000001
405000.0,5,3.5,98092,47.3255,-122.19200000000001
900000.0,3,2.75,98033,47.674,-122.196
275000.0,3,1.0,98059,47.4978,-122.115
1100000.0,3,2.0,98199,47.6347,-122.396
583000.0,4,2.5,98052,47.6662,-122.083
289950.0,3,2.25,98198,47.39100000000001,-122.316
898000.0,3,2.25,98005,47.6113,-122.164
438924.0,3,1.5,98115,47.6943,-122.29
469950.0,3,3.25,98125,47.7201,-122.301
249000.0,3,1.75,98022,47.208999999999996,-122.005
353500.0,4,3.0,98001,47.3523,-122.275
725000.0,4,2.25,98115,47.6999,-122.28399999999999
235000.0,2,1.0,98118,47.551,-122.289
445000.0,3,2.25,98034,47.7332,-122.19200000000001
512000.0,4,2.5,98059,47.4836,-122.13600000000001
225000.0,3,1.75,98022,47.1981,-122.00299999999999
499950.0,5,2.5,98038,47.3727,-122.054
533050.0,2,1.0,98042,47.3752,-122.11
900000.0,3,3.25,98004,47.5836,-122.2
401000.0,2,1.0,98133,47.7228,-122.35700000000001
1700000.0,4,3.5,98040,47.5315,-122.23100000000001
590000.0,3,2.5,98029,47.5715,-122.02
424950.0,5,3.5,98056,47.5047,-122.17
399000.0,3,2.0,98155,47.773999999999994,-122.28299999999999
377500.0,3,2.5,98136,47.5491,-122.387
635000.0,3,2.5,98006,47.5574,-122.149
1780000.0,3,3.25,98199,47.6348,-122.40299999999999
397500.0,3,1.0,98006,47.5742,-122.139
397500.0,3,2.25,98103,47.6917,-122.34100000000001
1330000.0,4,2.5,98052,47.7139,-122.10600000000001
245000.0,4,2.5,98001,47.3303,-122.26799999999999
1280000.0,9,4.5,98105,47.6604,-122.289
182500.0,2,1.0,98198,47.3756,-122.306
424950.0,5,3.5,98056,47.5049,-122.17
795000.0,4,2.75,98052,47.6859,-122.109
210000.0,4,1.0,98042,47.3375,-122.12299999999999
488000.0,2,1.5,98103,47.6926,-122.34700000000001
559950.0,3,2.5,98144,47.5876,-122.309
418900.0,3,1.5,98155,47.7462,-122.294
390000.0,4,3.0,98058,47.4417,-122.09
715000.0,3,1.0,98122,47.6038,-122.303
270000.0,5,2.5,98002,47.2863,-122.196
390000.0,3,1.75,98038,47.4038,-122.036
199950.0,2,1.0,98056,47.4924,-122.17399999999999
272000.0,3,2.5,98092,47.2642,-122.213
318000.0,3,1.0,98155,47.7601,-122.307
300000.0,2,1.5,98034,47.7248,-122.162
1580000.0,4,3.25,98005,47.635,-122.164
495000.0,5,2.75,98027,47.5196,-122.04899999999999
500000.0,4,2.5,98011,47.7703,-122.193
365000.0,3,2.5,98038,47.3506,-122.039
442000.0,3,2.5,98011,47.7433,-122.196
610000.0,3,2.5,98077,47.7634,-122.086
520000.0,4,2.25,98029,47.5461,-121.99799999999999
270000.0,3,2.25,98168,47.4968,-122.302
388000.0,3,2.5,98198,47.3906,-122.304
235000.0,4,1.0,98178,47.4979,-122.24
333000.0,4,2.5,98092,47.25899999999999,-122.20200000000001
445000.0,3,2.5,98056,47.513999999999996,-122.189
1020000.0,4,3.75,98019,47.7072,-121.98299999999999
870000.0,5,4.0,98107,47.6655,-122.363
2300000.0,7,4.75,98004,47.6221,-122.208
258000.0,3,1.75,98023,47.3077,-122.381
345000.0,3,2.5,98065,47.5299,-121.87799999999999
994000.0,4,2.5,98040,47.547,-122.219
615000.0,4,1.75,98005,47.5999,-122.176
545000.0,6,1.75,98116,47.57899999999999,-122.39
330000.0,5,2.5,98058,47.4324,-122.145
313500.0,3,2.25,98034,47.7257,-122.162
195000.0,3,1.75,98022,47.1958,-122.00299999999999
419950.0,4,2.5,98056,47.50899999999999,-122.166
311000.0,4,2.5,98042,47.3343,-122.05799999999999
320000.0,4,2.75,98023,47.3135,-122.369
630000.0,5,2.0,98115,47.6955,-122.295
480000.0,3,1.75,98136,47.5563,-122.39200000000001
252500.0,2,1.0,98014,47.6481,-121.916
433200.0,3,2.5,98045,47.4848,-121.698
450000.0,3,2.25,98052,47.6642,-122.12899999999999
1450000.0,4,2.5,98119,47.632,-122.369
369000.0,4,2.75,98038,47.3771,-122.029
775000.0,4,3.5,98027,47.5406,-121.995
598500.0,4,2.5,98027,47.5401,-122.07
412500.0,4,2.25,98034,47.7336,-122.19
485500.0,2,1.5,98122,47.617,-122.309
335000.0,3,1.5,98056,47.5091,-122.19
500000.0,3,1.75,98005,47.5966,-122.175
292000.0,2,1.0,98118,47.5573,-122.289
525000.0,4,1.5,98040,47.5495,-122.23200000000001
359800.0,5,2.5,98106,47.5165,-122.346
375000.0,4,1.0,98133,47.7061,-122.34700000000001
420000.0,3,2.5,98116,47.5722,-122.387
311000.0,2,1.0,98118,47.5496,-122.279
319000.0,4,2.5,98031,47.4016,-122.166
198000.0,2,1.0,98188,47.458999999999996,-122.285
450000.0,3,3.25,98029,47.5478,-122.005
799000.0,5,2.75,98005,47.5938,-122.17399999999999
310000.0,3,1.5,98029,47.5707,-122.01799999999999
435000.0,3,1.0,98126,47.5402,-122.38
752500.0,2,2.5,98053,47.7065,-122.01299999999999
650000.0,4,2.25,98115,47.6726,-122.29799999999999
685900.0,3,2.5,98117,47.691,-122.387
450000.0,4,1.75,98199,47.6581,-122.39
420000.0,4,1.75,98006,47.5774,-122.147
355000.0,2,2.5,98133,47.7055,-122.34200000000001
533000.0,4,1.0,98117,47.6824,-122.389
370000.0,2,1.0,98126,47.5478,-122.381
612000.0,4,2.5,98107,47.6727,-122.361
375000.0,3,2.5,98178,47.504,-122.24799999999999
180000.0,3,1.0,98146,47.4872,-122.345
325000.0,4,1.5,98155,47.77,-122.319
397500.0,4,1.75,98106,47.5215,-122.348
339999.0,4,2.0,98133,47.7461,-122.33200000000001
464000.0,3,2.5,98053,47.6834,-122.038
550000.0,4,2.75,98027,47.5246,-122.044
367500.0,5,3.0,98155,47.7372,-122.316
650000.0,3,2.5,98027,47.4694,-121.98899999999999
176000.0,2,1.0,98042,47.3627,-122.087
300000.0,2,1.75,98103,47.6974,-122.35600000000001
435000.0,3,2.0,98034,47.7188,-122.177
382000.0,2,2.5,98065,47.5173,-121.87799999999999
329000.0,3,1.0,98146,47.5122,-122.383
435000.0,3,1.0,98136,47.5499,-122.391
361000.0,3,2.0,98042,47.39,-122.15299999999999
532500.0,4,2.5,98008,47.5931,-122.116
342000.0,3,2.0,98038,47.3538,-122.021
385000.0,4,1.75,98027,47.5312,-122.04
310950.0,4,2.5,98031,47.393,-122.184
1880000.0,5,3.5,98115,47.6789,-122.273
260000.0,3,1.75,98059,47.4713,-122.117
200000.0,2,1.0,98168,47.51300000000001,-122.333
510000.0,5,2.5,98027,47.4576,-121.984
670000.0,4,2.75,98052,47.6299,-122.09899999999999
390000.0,4,1.75,98042,47.3932,-122.12
290000.0,2,1.0,98019,47.7378,-121.912
350000.0,3,1.0,98125,47.7263,-122.289
450000.0,3,2.0,98103,47.6609,-122.344
185000.0,4,1.0,98168,47.4871,-122.281
300000.0,3,2.5,98133,47.7034,-122.344
925000.0,4,2.5,98029,47.576,-121.976
630000.0,3,3.25,98102,47.6236,-122.318
700000.0,4,2.5,98077,47.7646,-122.065
375000.0,4,2.5,98133,47.7463,-122.336
404500.0,2,1.0,98115,47.6978,-122.314
269000.0,4,2.5,98002,47.3262,-122.211
555000.0,3,2.5,98056,47.53,-122.17200000000001
425000.0,4,2.5,98065,47.5353,-121.87899999999999
525000.0,3,1.75,98077,47.7716,-122.101
480000.0,3,1.75,98006,47.5479,-122.179
592100.0,4,2.75,98006,47.5473,-122.18700000000001
267000.0,3,2.5,98030,47.3731,-122.17200000000001
285000.0,3,2.5,98042,47.3794,-122.113
650500.0,4,1.75,98115,47.6789,-122.281
415000.0,4,2.25,98144,47.5814,-122.31200000000001
389000.0,4,1.0,98034,47.7303,-122.236
374150.0,3,1.75,98133,47.751999999999995,-122.35
606000.0,4,2.25,98033,47.6925,-122.184
550000.0,3,1.0,98117,47.69300000000001,-122.383
300000.0,3,2.5,98059,47.4908,-122.154
429300.0,6,2.25,98034,47.7188,-122.185
895000.0,3,2.5,98112,47.6393,-122.311
300000.0,4,2.5,98038,47.3607,-122.03399999999999
719000.0,3,3.0,98115,47.6827,-122.325
378950.0,4,2.5,98030,47.3524,-122.198
655000.0,4,1.75,98116,47.5709,-122.406
245000.0,3,2.25,98178,47.4911,-122.22399999999999
529000.0,3,2.0,98112,47.6204,-122.296
211000.0,3,1.0,98019,47.7149,-121.96
950000.0,4,2.25,98005,47.6117,-122.164
855000.0,5,3.25,98027,47.5366,-122.06700000000001
240000.0,2,1.5,98146,47.4864,-122.348
365000.0,2,1.75,98074,47.6186,-122.06299999999999
257000.0,4,1.75,98010,47.3102,-122.023
2250000.0,3,3.25,98102,47.62600000000001,-122.323
648000.0,4,2.5,98074,47.6301,-122.01899999999999
349950.0,2,3.25,98126,47.548,-122.375
530000.0,3,2.25,98105,47.6694,-122.279
430760.0,5,2.75,98038,47.3555,-122.06200000000001
430000.0,2,2.5,98027,47.5262,-121.943
640000.0,4,1.75,98103,47.6721,-122.329
304000.0,2,1.5,98144,47.6005,-122.306
185000.0,3,1.75,98178,47.4883,-122.24799999999999
269900.0,5,1.75,98031,47.4007,-122.198
240000.0,6,1.75,98188,47.4594,-122.273
161000.0,4,2.0,98168,47.4758,-122.288
245000.0,3,2.0,98023,47.3109,-122.36200000000001
430000.0,3,1.5,98006,47.5732,-122.13600000000001
235000.0,2,1.0,98126,47.5186,-122.375
875000.0,5,2.5,98006,47.5622,-122.15299999999999
239900.0,4,1.75,98198,47.3999,-122.301
1000000.0,4,1.75,98004,47.6273,-122.194
360000.0,3,1.5,98126,47.5338,-122.381
415000.0,3,1.75,98133,47.7535,-122.334
535000.0,4,2.25,98029,47.5493,-121.999
348000.0,3,2.5,98023,47.3045,-122.351
260750.0,3,2.0,98003,47.341,-122.309
445000.0,4,3.25,98034,47.7291,-122.21799999999999
274000.0,5,1.0,98155,47.7523,-122.311
580000.0,5,3.25,98106,47.553000000000004,-122.354
582000.0,3,2.5,98056,47.5255,-122.17299999999999
354000.0,3,1.5,98126,47.5512,-122.37100000000001
650000.0,3,1.75,98109,47.6462,-122.351
805000.0,4,2.5,98029,47.5407,-121.993
425000.0,4,2.5,98106,47.543,-122.368
425000.0,3,2.25,98125,47.7253,-122.309
450000.0,3,2.0,98045,47.4861,-121.786
309500.0,3,1.5,98028,47.74100000000001,-122.234
552500.0,3,1.0,98118,47.5514,-122.271
395000.0,2,1.0,98103,47.6955,-122.35700000000001
520000.0,3,2.0,98122,47.6029,-122.302
817000.0,4,2.25,98006,47.5533,-122.156
604000.0,6,3.5,98052,47.6796,-122.113
250000.0,3,1.0,98146,47.4839,-122.34100000000001
334999.0,3,2.5,98014,47.6553,-121.913
445000.0,3,2.5,98065,47.5439,-121.88
317000.0,3,1.75,98058,47.4435,-122.12799999999999
242000.0,3,1.75,98168,47.4807,-122.29
565000.0,3,1.5,98105,47.6692,-122.325
580000.0,3,2.5,98075,47.5893,-122.01899999999999
479990.0,3,2.5,98029,47.5525,-121.99799999999999
1000000.0,6,2.75,98040,47.5726,-122.213
416000.0,4,1.75,98008,47.6226,-122.115
413565.0,3,2.5,98029,47.5524,-121.99799999999999
437000.0,3,2.25,98177,47.7753,-122.359
400000.0,2,2.0,98108,47.5596,-122.315
558000.0,4,2.5,98118,47.5434,-122.27
235000.0,3,1.0,98058,47.43600000000001,-122.185
399950.0,3,2.25,98117,47.6925,-122.375
753000.0,4,1.75,98005,47.6378,-122.185
425000.0,4,2.5,98065,47.5208,-121.869
690000.0,4,2.0,98117,47.6945,-122.38
310000.0,3,1.75,98059,47.5015,-122.124
969000.0,4,2.0,98116,47.5619,-122.405
2300000.0,4,2.5,98119,47.6285,-122.36200000000001
660000.0,3,2.5,98077,47.7637,-122.05
554000.0,2,2.0,98053,47.7101,-122.031
785000.0,4,2.5,98074,47.6287,-122.024
220000.0,4,1.75,98003,47.3309,-122.29899999999999
250000.0,1,1.0,98122,47.6155,-122.306
210000.0,2,2.0,98146,47.5113,-122.338
272000.0,3,1.5,98055,47.4243,-122.20200000000001
950000.0,3,3.0,98077,47.7268,-122.06
780000.0,4,3.25,98053,47.683,-122.06299999999999
506000.0,3,2.5,98092,47.2984,-122.14399999999999
402000.0,5,2.75,98118,47.5576,-122.273
775000.0,5,2.5,98136,47.5409,-122.39
294000.0,4,2.0,98092,47.2957,-122.18700000000001
630000.0,4,2.5,98107,47.6747,-122.39299999999999
300000.0,3,2.5,98168,47.4934,-122.33200000000001
750000.0,3,3.25,98074,47.6217,-122.021
575000.0,3,2.5,98033,47.6679,-122.165
269000.0,3,2.0,98031,47.3996,-122.20299999999999
1450000.0,4,3.25,98109,47.6385,-122.348
460000.0,3,1.75,98052,47.6644,-122.145
375000.0,3,1.5,98166,47.4459,-122.359
540000.0,3,2.5,98122,47.6148,-122.309
1220000.0,4,2.25,98040,47.5494,-122.21600000000001
454800.0,4,2.25,98074,47.6137,-122.06
279000.0,3,1.0,98056,47.5051,-122.194
760000.0,3,1.5,98004,47.6077,-122.194
452000.0,3,2.25,98166,47.4326,-122.34100000000001
365000.0,3,1.5,98155,47.7443,-122.32700000000001
583000.0,3,1.5,98008,47.6344,-122.126
328000.0,4,2.5,98038,47.3494,-122.041
400000.0,3,2.0,98058,47.4298,-122.102
472217.0,3,2.5,98029,47.5523,-121.99799999999999
450000.0,2,1.0,98007,47.5893,-122.135
829995.0,5,3.25,98074,47.607,-122.053
325000.0,4,3.25,98022,47.1937,-121.977
210000.0,3,1.0,98027,47.5281,-122.031
605000.0,4,2.0,98103,47.6878,-122.34200000000001
1240000.0,5,3.25,98006,47.5388,-122.11399999999999
390000.0,3,1.75,98045,47.4991,-121.774
580000.0,4,2.5,98115,47.6962,-122.314
260000.0,2,1.0,98070,47.4433,-122.444
525000.0,4,2.5,98056,47.5197,-122.2
375000.0,3,1.0,98034,47.7292,-122.23100000000001
571000.0,3,2.5,98029,47.5538,-121.994
121800.0,2,1.0,98146,47.5065,-122.36399999999999
385000.0,3,2.25,98011,47.7377,-122.197
424000.0,3,1.75,98034,47.7271,-122.196
325000.0,2,1.0,98198,47.3444,-122.32700000000001
834995.0,5,1.5,98074,47.6072,-122.053
815000.0,5,3.5,98075,47.5887,-121.97399999999999
274950.0,3,1.75,98001,47.3207,-122.275
538500.0,3,3.5,98065,47.536,-121.87700000000001
330000.0,3,1.0,98126,47.5281,-122.375
335000.0,3,1.75,98030,47.37300000000001,-122.185
1000000.0,5,2.5,98074,47.63,-122.01100000000001
443500.0,2,1.0,98115,47.6802,-122.306
469995.0,4,2.5,98059,47.4783,-122.12299999999999
1400000.0,4,2.5,98199,47.6408,-122.41
451000.0,3,2.5,98072,47.7746,-122.15799999999999
942000.0,4,2.75,98125,47.7214,-122.285
324747.0,3,2.5,98038,47.3706,-122.01700000000001
200000.0,2,1.0,98198,47.4215,-122.318
864327.0,5,3.25,98074,47.607,-122.053
260600.0,2,1.0,98126,47.5425,-122.376
690000.0,4,3.75,98052,47.7268,-122.103
580000.0,3,2.25,98103,47.6536,-122.354
780500.0,5,1.0,98112,47.6246,-122.31200000000001
616500.0,3,2.5,98027,47.4453,-121.98
500000.0,3,1.75,98033,47.6881,-122.184
768000.0,3,2.5,98006,47.5442,-122.141
226500.0,3,1.5,98023,47.3025,-122.37
787500.0,4,1.75,98039,47.6353,-122.23200000000001
339989.0,3,2.5,98038,47.3706,-122.01799999999999
750000.0,5,1.75,98155,47.7503,-122.28
835000.0,4,3.25,98074,47.6346,-122.06299999999999
898500.0,4,2.75,98117,47.6768,-122.363
475000.0,3,2.5,98107,47.6719,-122.38
791500.0,4,2.5,98075,47.5862,-122.037
400000.0,2,1.0,98126,47.5285,-122.37200000000001
442000.0,4,1.5,98116,47.5755,-122.396
607500.0,4,2.5,98125,47.7151,-122.305
229500.0,1,1.0,98198,47.4007,-122.323
435000.0,3,2.5,98065,47.5288,-121.846
680000.0,3,2.25,98177,47.7065,-122.37
760000.0,4,2.25,98006,47.5569,-122.15100000000001
553500.0,2,1.0,98105,47.6707,-122.32799999999999
809950.0,4,3.5,98034,47.7184,-122.156
269500.0,2,1.0,98103,47.6969,-122.34700000000001
556000.0,3,2.5,98045,47.4745,-121.723
579000.0,3,1.0,98118,47.5509,-122.26100000000001
890000.0,5,3.25,98075,47.5955,-121.97399999999999
540000.0,4,1.0,98115,47.6827,-122.289
471275.0,4,2.5,98092,47.3269,-122.165
215000.0,4,1.75,98031,47.3948,-122.20100000000001
260000.0,3,1.75,98001,47.3257,-122.27600000000001
380000.0,3,1.75,98166,47.4544,-122.351
461100.0,2,2.25,98117,47.6783,-122.376
505000.0,2,1.0,98117,47.6781,-122.363
273000.0,3,2.25,98092,47.2642,-122.219
480000.0,3,1.5,98028,47.7592,-122.23
769000.0,4,2.75,98040,47.566,-122.225
264950.0,3,1.5,98022,47.2027,-122.0
370000.0,3,2.0,98155,47.7522,-122.304
682000.0,5,2.25,98109,47.644,-122.353
1160000.0,4,3.5,98027,47.5518,-122.096
238000.0,1,1.0,98103,47.6946,-122.35700000000001
275000.0,3,1.75,98030,47.3817,-122.166
260000.0,3,2.0,98126,47.5188,-122.37299999999999
415000.0,3,1.5,98028,47.7624,-122.26
366000.0,3,2.25,98027,47.5339,-122.06700000000001
405000.0,4,2.5,98034,47.7321,-122.185
800000.0,3,2.5,98115,47.676,-122.272
419000.0,3,2.25,98034,47.7214,-122.166
585000.0,3,1.75,98042,47.3694,-122.065
229000.0,3,1.0,98168,47.473,-122.324
779000.0,6,2.5,98115,47.6935,-122.28
365000.0,3,1.75,98006,47.5683,-122.178
2950000.0,4,3.5,98039,47.6172,-122.23
1650000.0,4,2.25,98004,47.6237,-122.228
409000.0,3,2.5,98074,47.6225,-122.05799999999999
339950.0,5,2.5,98042,47.3604,-122.09100000000001
673200.0,5,3.0,98053,47.6833,-122.04
475000.0,2,1.0,98107,47.6698,-122.361
365000.0,2,1.0,98133,47.7252,-122.331
400000.0,4,2.5,98055,47.452,-122.204
290000.0,4,2.5,98042,47.3468,-122.09100000000001
565000.0,3,3.0,98074,47.6286,-122.053
415000.0,4,2.25,98059,47.4777,-122.14200000000001
244000.0,3,1.75,98031,47.4031,-122.20100000000001
501000.0,3,1.0,98105,47.6718,-122.291
635000.0,4,2.5,98075,47.5888,-122.01100000000001
1400000.0,4,2.5,98115,47.6838,-122.32700000000001
766000.0,3,2.5,98052,47.6685,-122.137
306000.0,3,1.75,98056,47.489,-122.18
270000.0,3,2.5,98042,47.3339,-122.055
654000.0,5,2.5,98008,47.6233,-122.102
393820.0,2,2.0,98115,47.6873,-122.291
707000.0,2,2.5,98199,47.6573,-122.399
1070000.0,2,2.25,98144,47.5884,-122.291
577000.0,2,1.75,98116,47.5703,-122.385
640000.0,3,2.5,98027,47.5241,-122.039
455000.0,4,2.75,98042,47.401,-122.135
179900.0,3,1.0,98042,47.3238,-122.14
1200000.0,4,3.25,98074,47.6239,-122.065
357000.0,5,2.5,98133,47.7384,-122.348
710000.0,3,2.0,98040,47.5796,-122.229
740000.0,2,2.5,98053,47.7161,-122.014
317750.0,3,2.5,98042,47.3682,-122.117
541000.0,3,1.75,98105,47.6695,-122.32
259000.0,3,2.0,98028,47.7704,-122.264
995000.0,2,2.0,98072,47.7344,-122.14299999999999
475000.0,3,1.75,98014,47.695,-121.915
222000.0,2,2.0,98038,47.3489,-122.022
505000.0,4,2.0,98155,47.7733,-122.271
995000.0,5,3.25,98074,47.6022,-122.06
564950.0,4,2.75,98028,47.7401,-122.226
450000.0,3,1.75,98028,47.7663,-122.228
399000.0,3,3.0,98125,47.7176,-122.28399999999999
257000.0,3,2.25,98030,47.3823,-122.166
250000.0,3,2.5,98055,47.4328,-122.196
390000.0,2,1.0,98125,47.7116,-122.311
370000.0,3,2.5,98042,47.3705,-122.131
250200.0,3,1.5,98032,47.3838,-122.287
514000.0,3,2.0,98033,47.6642,-122.17299999999999
295000.0,4,3.0,98007,47.6214,-122.14
439995.0,3,1.75,98133,47.76,-122.34
289000.0,3,1.75,98148,47.4366,-122.335
107000.0,2,1.0,98106,47.5243,-122.35799999999999
199000.0,4,1.0,98001,47.3229,-122.28299999999999
1610000.0,5,4.5,98014,47.6085,-121.95200000000001
439000.0,3,1.75,98008,47.6285,-122.118
456000.0,3,2.0,98117,47.6964,-122.365
299500.0,3,1.75,98032,47.3707,-122.275
915000.0,5,2.5,98112,47.6364,-122.3
650000.0,3,1.0,98004,47.6337,-122.199
1280000.0,6,5.25,98074,47.6094,-122.023
285000.0,3,1.75,98118,47.5332,-122.29
360000.0,3,1.75,98019,47.74100000000001,-121.979
546800.0,4,2.25,98008,47.6219,-122.109
340000.0,3,1.75,98146,47.5092,-122.36200000000001
270000.0,2,1.0,98106,47.527,-122.35600000000001
545000.0,4,1.75,98034,47.7021,-122.241
255000.0,3,1.5,98166,47.4683,-122.351
380000.0,5,2.5,98059,47.4769,-122.141
326000.0,5,2.75,98042,47.3461,-122.152
375000.0,5,1.5,98055,47.43600000000001,-122.195
263000.0,3,1.5,98055,47.4556,-122.209
808000.0,3,2.5,98117,47.6992,-122.387
500000.0,4,2.0,98034,47.7239,-122.17299999999999
375000.0,4,2.25,98058,47.4495,-122.148
225000.0,4,1.0,98032,47.3767,-122.287
265000.0,5,2.25,98092,47.2961,-122.18799999999999
572000.0,3,2.75,98074,47.6171,-122.02799999999999
329950.0,4,1.0,98155,47.7512,-122.318
1650000.0,4,3.5,98199,47.6434,-122.40899999999999
641250.0,3,2.5,98117,47.6963,-122.39299999999999
365000.0,3,2.5,98031,47.4197,-122.205
300000.0,3,2.5,98019,47.7344,-121.986
225000.0,3,2.0,98023,47.3096,-122.35700000000001
537000.0,4,2.0,98105,47.6714,-122.28
364250.0,3,2.5,98038,47.4213,-122.03299999999999
690000.0,3,2.25,98006,47.5534,-122.16
230000.0,3,1.75,98059,47.4752,-122.133
495500.0,3,1.75,98125,47.7059,-122.301
699000.0,3,2.5,98052,47.7043,-122.12799999999999
268000.0,3,2.75,98108,47.5405,-122.29299999999999
695000.0,2,1.75,98004,47.6215,-122.20100000000001
492000.0,3,2.25,98074,47.647,-122.061
720000.0,4,1.75,98103,47.6624,-122.348
969950.0,3,2.5,98117,47.6798,-122.385
935000.0,4,3.5,98059,47.5193,-122.15
825000.0,2,1.0,98178,47.501999999999995,-122.22200000000001
490000.0,3,2.25,98011,47.7711,-122.195
234000.0,4,2.5,98001,47.26300000000001,-122.242
780000.0,4,2.75,98027,47.5078,-122.01799999999999
238000.0,3,1.0,98056,47.4927,-122.169
475226.0,3,2.5,98011,47.75,-122.18299999999999
342000.0,4,2.0,98011,47.7573,-122.21700000000001
365000.0,4,2.5,98042,47.3695,-122.10799999999999
552625.0,4,2.0,98133,47.7169,-122.329
632000.0,5,2.5,98008,47.5982,-122.12799999999999
950000.0,3,2.5,98199,47.6469,-122.389
355000.0,3,3.0,98028,47.7717,-122.25
1200000.0,4,3.5,98006,47.5521,-122.115
545000.0,4,2.25,98072,47.7566,-122.113
515000.0,3,2.25,98006,47.5484,-122.17200000000001
900000.0,5,3.0,98005,47.6518,-122.16
1480000.0,4,3.0,98112,47.6253,-122.28399999999999
551000.0,5,3.75,98058,47.4594,-122.133
340000.0,3,1.75,98024,47.5651,-121.89
309000.0,3,2.5,98038,47.3772,-122.045
210000.0,3,1.0,98001,47.3404,-122.28
599000.0,4,2.5,98029,47.5521,-121.99600000000001
442200.0,4,1.75,98052,47.6788,-122.11
535000.0,4,2.5,98155,47.7657,-122.29
765000.0,2,2.5,98053,47.7115,-122.014
350000.0,3,1.75,98045,47.4716,-121.756
470000.0,5,1.75,98052,47.6417,-122.109
278000.0,3,1.0,98166,47.4623,-122.345
375000.0,1,1.0,98117,47.6999,-122.391
516000.0,4,2.75,98074,47.6086,-122.059
420000.0,3,2.0,98146,47.5135,-122.38
300000.0,3,1.0,98106,47.5435,-122.359
270000.0,3,1.75,98155,47.772,-122.323
235000.0,2,1.0,98178,47.5071,-122.265
427000.0,3,2.0,98027,47.4487,-121.98100000000001
380000.0,4,2.5,98034,47.7089,-122.241
1050000.0,4,3.5,98075,47.5765,-122.072
465000.0,4,2.5,98027,47.4598,-122.00399999999999
1050000.0,3,2.5,98115,47.6843,-122.305
268500.0,3,2.25,98126,47.5439,-122.375
284000.0,3,1.75,98108,47.5472,-122.303
1250000.0,4,3.75,98077,47.7237,-122.042
277000.0,3,2.25,98022,47.1927,-122.01100000000001
355000.0,3,1.75,98133,47.7439,-122.333
905000.0,4,3.5,98115,47.6768,-122.32600000000001
203000.0,3,1.75,98092,47.3187,-122.18
387865.0,3,2.5,98038,47.3696,-122.01799999999999
470000.0,4,2.0,98014,47.698,-121.92
592000.0,3,2.5,98045,47.5028,-121.76899999999999
740000.0,6,2.25,98005,47.6116,-122.169
735000.0,3,3.25,98011,47.7452,-122.20200000000001
431000.0,2,2.0,98155,47.7499,-122.29
745000.0,4,2.0,98116,47.58,-122.405
268000.0,3,2.5,98168,47.4914,-122.334
401500.0,3,2.5,98133,47.7048,-122.34
254950.0,4,2.0,98038,47.3676,-122.046
370000.0,2,1.5,98119,47.6374,-122.375
335000.0,4,2.5,98003,47.343,-122.316
250000.0,3,2.25,98168,47.4989,-122.322
352000.0,4,1.75,98115,47.6966,-122.324
549000.0,3,2.0,98103,47.6913,-122.333
660000.0,3,2.0,98117,47.6805,-122.385
450000.0,2,1.0,98117,47.683,-122.374
500000.0,4,2.5,98133,47.7413,-122.354
535000.0,3,2.0,98144,47.5959,-122.29299999999999
240000.0,3,1.75,98023,47.3263,-122.365
414000.0,4,2.5,98023,47.3198,-122.38600000000001
430000.0,4,1.75,98155,47.7721,-122.29299999999999
569950.0,4,2.5,98065,47.515,-121.869
762500.0,4,2.5,98052,47.7082,-122.101
317000.0,3,2.25,98133,47.7054,-122.346
2000000.0,3,2.75,98040,47.5316,-122.23299999999999
250000.0,3,2.5,98002,47.3099,-122.206
434000.0,4,3.0,98011,47.7688,-122.21799999999999
787888.0,4,2.25,98040,47.5566,-122.219
315500.0,3,1.75,98058,47.45399999999999,-122.164
216000.0,2,1.0,98168,47.4801,-122.315
480000.0,2,1.0,98103,47.6779,-122.353
205000.0,3,1.0,98001,47.2769,-122.264
212000.0,4,1.75,98023,47.302,-122.382
480000.0,4,2.25,98122,47.6109,-122.303
345000.0,3,3.25,98133,47.7151,-122.355
399000.0,3,3.0,98106,47.5529,-122.35600000000001
598600.0,4,2.75,98019,47.7066,-121.96799999999999
650000.0,3,2.5,98075,47.5958,-122.038
489000.0,2,1.75,98053,47.7177,-122.03399999999999
525000.0,3,2.5,98038,47.3988,-122.02799999999999
3200000.0,4,4.0,98004,47.6364,-122.214
126000.0,1,1.0,98055,47.4865,-122.197
265000.0,3,1.75,98198,47.3816,-122.31299999999999
289000.0,3,2.5,98030,47.3558,-122.17299999999999
