price,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,br_2,br_3,br_4,br_5,br_6,br_7,br_8,bath_0.75,bath_1.0,bath_1.25,bath_1.5,bath_1.75,bath_2.0,bath_2.25,bath_2.5,bath_2.75,bath_3.0,bath_3.25,bath_3.5,bath_3.75,bath_4.0,bath_4.25,bath_4.5,bath_4.75,flr_1.5,flr_2.0,flr_2.5,flr_3.0,flr_3.5,con_2,con_3,con_4,con_5,gd_4,gd_5,gd_6,gd_7,gd_8,gd_9,gd_10,gd_11,gd_12,wf_1.0
1200000.0,2.1589764320835276,0.8507465678481247,3400,880.0,1999,1999.0,2.1164947526376086,0.48159035882365253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
355425.0,1.4540096456234397,0.3708967574719866,1678,1560.0,1979,1979.0,1.6615313596192665,0.49337109318479555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1160000.0,1.0320411930786058,-0.2373751827752765,2740,0.0,1913,1992.0,1.3102237525751956,-0.24145613965054444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
689000.0,0.261723433558343,0.44462637401644206,2020,0.0,1954,1954.0,0.6760689512263844,0.30747300622916673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
500000.0,-0.456862798770446,-2.178755848903749,1520,0.0,2000,2000.0,-0.5863328108927564,-2.5153017310215318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
430000.0,1.897994999863351,2.5548782189284545,2300,1560.0,1955,1955.0,1.0408294818114463,1.5432361248746331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
299500.0,-0.3272554950790925,1.1044279071478396,1080,520.0,1979,1979.0,-0.3812566274077303,0.8667956857077482,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
349950.0,0.347802410074913,-0.39784994208156066,2090,0.0,1989,1989.0,0.42320768876139525,0.028271255311203343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
998000.0,1.1841416299400076,0.5287782136729919,2910,0.0,1988,1988.0,1.3568710512634028,0.5632376762143805,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
329000.0,-1.7810789695122673,0.44462637401644206,900,0.0,1970,1970.0,-1.2939741193919294,0.2516069401150965,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
575000.0,-0.14451648288600402,-0.2300003265858858,1720,0.0,1981,1981.0,-0.3812566274077303,0.43856574036641205,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
529900.0,1.2862479845799195,0.41937613121230105,2600,430.0,1961,1961.0,0.6473311953893089,0.28519399992548844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
725000.0,0.4658981291746434,0.41487299405906714,1450,740.0,1962,1962.0,0.2646235321596418,0.38506525410961956,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
286000.0,-0.2039730719054031,-0.47726133232243173,1680,0.0,1987,1987.0,-0.18846803337274975,-0.5040897348313851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
335000.0,-1.0331979132156435,0.4918205649262762,1210,0.0,1954,2015.0,-0.24510188053859636,0.5041289314379152,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
395300.0,-1.2284976229269795,-0.0017475470144902175,1120,0.0,1955,1955.0,-0.6939885746951824,0.19740868065770992,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
510000.0,1.4083388074261833,0.9104329785600512,3020,160.0,2004,2004.0,1.6233907349746703,0.548826447866254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
203000.0,-1.725542921927153,0.09575547971207354,920,0.0,1970,1970.0,-0.30275011902278615,0.2068928320048587,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
248000.0,-2.4160973635760383,0.2391604632767664,700,0.0,1953,1953.0,-1.2157854824478047,0.263310806503905,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
265000.0,0.8405261953699567,0.04120150998971233,2540,0.0,1991,1991.0,0.5147382341670992,0.11550397989855873,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1000000.0,0.359863475683702,-0.6074417304234381,2100,0.0,1912,1912.0,0.18230172319653853,-0.6434341153367795,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1000000.0,-0.4238324140816205,1.7686988566020723,1540,0.0,1949,1949.0,-0.5442589141080035,0.05798084219611602,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
241400.0,-0.6288195035085596,0.477798290522166,1420,0.0,1990,1990.0,-0.5234264318561082,0.05317424904545201,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
309950.0,-0.575992733832135,0.5127368002661723,1450,0.0,1966,1966.0,-0.9920083916565623,0.21123565409120346,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
294010.0,-0.40747773920271557,-0.7726188037445068,830,720.0,1945,1945.0,-1.6272309015145474,-0.7983980823146287,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
345000.0,0.1334325083533788,0.4551860745596629,1920,0.0,1984,1984.0,0.21548353534389406,0.5632376762143805,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
625000.0,0.1334325083533788,0.4551860745596629,1920,0.0,1984,1984.0,0.21548353534389406,0.5632376762143805,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
660000.0,0.8105045933250562,-0.6127202089113813,2510,0.0,2002,2002.0,1.0789199532469274,-0.6057575654555637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
559000.0,-0.23423437308698866,-0.6261603265620397,1660,0.0,2003,2003.0,-0.283419086310505,-0.33806771688362275,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
866000.0,1.9816924602305124,0.4717458900615583,3990,0.0,2004,2004.0,2.4629155910306197,0.24424577140570786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
770000.0,0.6440715448014549,-0.29208782242202225,1810,540.0,1939,1939.0,0.5595455555504358,-0.22828878272603254,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
259950.0,-0.7565544184906908,0.15606701367312278,1350,0.0,1968,1968.0,0.1318786459287258,0.17382143548769227,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
352000.0,1.2442039455468652,0.4792355258209811,1710,1270.0,1968,1968.0,0.6617321468025938,0.5197392294181843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
395000.0,-0.34309748081197833,0.5343154265458457,1590,0.0,1966,1966.0,-1.040409413088194,0.57766090111615,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
276500.0,-0.6646610753378744,-0.07423694114716771,1400,0.0,1942,1942.0,-1.5692364086842252,0.32418828331684746,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
798000.0,1.6506117604893946,0.5385918936455725,3500,0.0,1987,1987.0,2.098155060445558,0.6408448644376921,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
380000.0,-0.7193950951595559,-0.2782711852304792,1370,0.0,1986,1986.0,-0.8973366468520494,-0.37539354690042104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
350000.0,1.0957833808992195,0.5622225963512275,2810,0.0,2001,2001.0,1.190559142398625,0.4248758986566285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
325000.0,0.5002767336095373,-0.20810389500324156,2220,0.0,1990,1990.0,0.2646235321596418,0.05296491988373659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
336000.0,0.37186724385266684,-0.6108549644511889,2110,0.0,1989,1989.0,0.4692983179673549,-0.8303397743107686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
286900.0,-0.14451648288600402,1.2716209945213763,1440,280.0,1974,1974.0,0.2808382126561766,2.4415951498421316,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
472000.0,-0.057875248145602916,0.046869696424730434,1330,450.0,1976,1976.0,-0.07810497214553908,0.13981318275526383,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
263000.0,-0.6466767400042377,0.20451938950555507,1410,0.0,1985,1985.0,-0.502727921477588,0.22568459148408362,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
565000.0,0.37186724385266684,-0.79261524032385,1110,1000.0,1965,1965.0,-0.16980938824093328,-0.841642819561682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
765000.0,0.9948818697474707,0.26329868743032475,2700,0.0,1992,1992.0,1.4255983729510606,0.4125472470028836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
405000.0,-0.23423437308698866,0.21737179069758433,830,830.0,1981,1981.0,-0.4011861478718562,0.43759199254732944,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1100000.0,2.32463317621307,1.185754624485157,4570,0.0,2002,2002.0,3.046999004199219,1.3019773004386368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
305000.0,-0.31151221394777107,-0.9748804840151607,1610,0.0,2006,2006.0,-0.4011861478718562,-1.2488473613148003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
289950.0,-0.11530473039966366,0.4103554621967983,1390,350.0,1992,1992.0,-0.15125828632951202,0.12031708384411682,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
96500.0,-1.955409360143567,0.770656870477075,840,0.0,1959,1959.0,-2.4951720189232085,0.43856574036641205,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
185000.0,-1.955409360143567,0.770656870477075,840,0.0,1959,1959.0,-2.4951720189232085,0.43856574036641205,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
150550.0,-0.541378652164185,-0.20530310132513008,1470,0.0,1945,1945.0,-1.267699628410194,-0.1847990511979818,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
339000.0,0.7699127413051722,-0.4548285859579263,1970,500.0,1948,1988.0,-1.7464522078860818,-0.48007784678375987,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
675000.0,0.5002767336095373,0.04394071434516642,1280,940.0,1950,1950.0,0.618334537364437,0.053802062785407404,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
615000.0,-0.14451648288600402,-0.7646295070603669,960,760.0,1924,1924.0,-0.30275011902278615,-0.811687044948337,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
837500.0,0.9948818697474707,0.4027940030263117,2700,0.0,1994,1994.0,0.4845163476007372,0.2174449627778515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
250000.0,-1.6444625394195047,0.7404134913869429,950,0.0,1932,1932.0,-0.24510188053859636,0.8923708572842436,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
583000.0,-0.043719533545425765,0.21217543719934753,1790,0.0,1989,1989.0,-0.04214250559509769,0.10986926789303461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
499000.0,-0.31151221394777107,-1.9787839488389882,1610,0.0,2000,2000.0,-0.5442589141080035,-1.2321103261823327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
550000.0,0.5787199250317194,-0.14437942079497143,2290,0.0,2001,2001.0,-0.42123984060395003,-0.18357467461579205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
990400.0,0.359863475683702,-0.7587532684589452,2100,0.0,2008,2008.0,-0.006577422497397711,-0.5772300054421362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
325000.0,-1.2284976229269795,-0.16507661784283764,1120,0.0,1954,1954.0,-0.9920083916565623,0.1654879522452618,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
265000.0,-0.44029363482495104,-0.21959842828934475,1530,0.0,1991,1991.0,-0.9443244488223904,-0.22828878272603254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
347500.0,-1.0966352646928446,0.24798577526063195,1180,0.0,1960,1960.0,-0.20723547588390684,0.3421048809639029,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
629000.0,0.298974060741318,-1.1991771385965473,1470,580.0,1912,1984.0,-0.502727921477588,-0.663470397456921,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1090000.0,0.6548010235453193,0.6800331748134991,2360,0.0,1997,1997.0,1.6340307687020112,0.7346719259989128,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
397500.0,0.870195285133104,0.16183311463665803,2570,0.0,1992,1992.0,0.5297434234487324,0.06505838149735221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
404500.0,-0.9109100928682072,-0.9027930905529576,1270,0.0,1909,1909.0,0.2646235321596418,-1.179195904291976,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
225000.0,-0.9510186881390461,0.09575547971207354,1250,0.0,1967,1967.0,-1.1901390736753727,0.12191805468778162,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
267000.0,0.8105045933250562,0.48811390820281864,1610,900.0,1978,1978.0,0.19893538952677703,0.30037936047651653,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
800000.0,0.9855060205948702,-0.79261524032385,2120,570.0,1909,1989.0,1.4142452491112936,-0.841642819561682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
339000.0,1.1754435544060289,-0.018400295308152494,2900,0.0,2001,2001.0,1.2866441066644285,0.6002808435550961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
525000.0,-0.8910920426681976,-0.8371189011930444,1280,0.0,1923,1923.0,-0.8053701825357583,-0.9093155749489314,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1150000.0,2.1999681054276055,-0.16916176606323388,3520,830.0,2007,2007.0,1.8695188045638793,-0.2310646428813529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
565000.0,-0.7193950951595559,-0.1619074243210159,1370,0.0,1921,1921.0,-0.7380797747558656,-0.16653665010109098,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
387000.0,-0.9917742240643745,-2.4029017666338865,960,270.0,2012,2012.0,-1.540626377892163,-2.4769172952926604,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
720000.0,0.7390351051576137,2.2438005604527946,2440,0.0,1987,1987.0,1.448185183337617,2.5686547632786234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
235000.0,-1.7531583710895229,0.11763172544032102,910,0.0,1936,1936.0,-1.0648856319653934,-0.07862062335157635,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
365000.0,-1.7531583710895229,0.11763172544032102,910,0.0,1936,1936.0,-1.0648856319653934,-0.07862062335157635,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
368250.0,0.4193200647031011,0.09273736143199178,2150,0.0,1988,1988.0,0.5297434234487324,-0.02147943280873593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
580000.0,0.4193200647031011,0.09273736143199178,2150,0.0,1988,1988.0,0.5297434234487324,-0.02147943280873593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1100000.0,1.416272215662283,0.7331105623315726,2610,580.0,1956,1991.0,0.6617321468025938,0.33812244917277195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
215000.0,0.3957050475130146,-0.627417092627541,2130,0.0,2004,2004.0,1.82978240761496,-0.3876694453515658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
648000.0,1.0320411930786058,0.4965112104663321,2740,0.0,1989,1989.0,1.1783442993838427,0.5300064066915887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
705000.0,1.3843880267052762,0.40249070152337285,3150,0.0,2001,2001.0,1.7590409386329255,0.43759199254732944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
465000.0,-0.575992733832135,-2.1415633511726555,1180,270.0,2005,2005.0,-0.7380797747558656,-2.285549441312102,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
650000.0,0.6972690559424839,-0.9813262573216929,1900,500.0,1911,1911.0,-0.5863328108927564,-0.841642819561682,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
335000.0,0.5676617522511282,0.09575547971207354,1140,1140.0,1963,1963.0,-0.30275011902278615,0.2068928320048587,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
640000.0,0.600692136939956,2.139480784345247,2310,0.0,1984,1984.0,1.2747891861852616,2.4839003652701233,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
638250.0,0.7596620641737893,0.19207717786223516,2460,0.0,1989,1989.0,0.910503691727011,0.20443266715395741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
375000.0,-0.29586641505822175,-0.5950990026450215,1620,0.0,1909,1909.0,-0.3812566274077303,-0.663470397456921,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
842000.0,0.44271642118756127,0.4335421340779973,2170,0.0,1960,1960.0,0.14877426095392965,0.47082927478218634,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
499950.0,1.1579570593749553,0.03806447574374469,1710,1170.0,1970,1970.0,0.09781899189092096,0.5744016913484977,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
810000.0,1.4865738013903789,1.809127632333646,3280,0.0,1985,1985.0,1.8892045373156112,1.9432484091737863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
310000.0,1.1754435544060289,0.756442774920427,2900,0.0,1969,1969.0,-1.1901390736753727,0.8696045909873018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
